user_id,item_id,rating,age,gender,occupation,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
303,413,2,19,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
144,215,4,53,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,747,4,29,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
474,221,4,51,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
385,194,3,36,0,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
363,709,4,20,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
200,304,5,40,0,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,401,4,39,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,300,4,36,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
268,101,2,24,0,4,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
564,1016,2,65,0,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
863,322,1,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
387,233,3,33,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,631,4,32,0,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
243,531,4,33,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
344,1082,2,30,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
885,213,3,30,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
343,157,4,43,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
429,425,3,27,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
885,290,1,30,1,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,610,5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
75,190,5,24,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
655,371,3,50,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
328,234,4,51,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
398,144,5,40,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
207,8,3,39,0,11,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
624,980,4,19,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
580,825,4,16,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
727,201,4,25,0,18,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
37,161,5,23,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
497,405,3,20,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
552,1152,3,45,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
693,443,2,43,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
244,7,4,28,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
343,50,5,43,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
287,156,5,21,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
782,881,3,21,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
655,182,4,50,1,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
642,1037,2,18,1,18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
456,218,4,24,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
405,81,3,22,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,112,1,24,0,19,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,91,3,29,1,10,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
498,1083,3,26,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
49,47,5,23,1,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
405,947,1,22,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
453,85,3,18,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
589,678,4,21,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
437,26,2,27,1,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
251,429,4,28,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
311,504,4,32,0,19,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
236,98,5,44,1,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
755,259,3,44,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
416,748,4,20,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
344,175,5,30,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
414,678,1,24,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
271,605,4,51,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
591,47,3,57,1,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
892,1078,3,36,0,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,866,3,50,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
642,245,4,18,1,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
738,1047,3,35,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
457,121,4,33,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
476,90,3,28,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
757,205,4,26,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
329,245,3,48,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
493,684,4,22,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
405,45,1,22,1,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
938,676,3,38,1,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
178,568,4,26,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
28,89,4,32,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
121,347,3,54,0,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
407,208,4,29,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
577,284,4,36,1,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
246,41,2,19,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
405,1044,4,22,1,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
90,896,3,60,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
402,258,4,30,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,50,5,24,0,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
902,483,4,45,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
868,91,3,21,0,14,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
694,188,5,60,0,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
624,313,5,19,0,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
62,98,4,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
233,205,4,38,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
655,204,3,50,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
627,549,3,24,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
271,654,5,51,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
588,417,5,18,1,18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
889,1097,3,24,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
753,187,3,56,0,16,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
928,135,4,21,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
178,127,5,26,0,13,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
39,937,5,41,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
607,855,4,49,1,7,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
97,1126,3,43,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
385,293,3,36,0,20,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
223,546,5,19,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
244,790,4,28,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
262,617,3,19,1,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
878,202,4,50,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
741,790,3,25,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
807,622,3,41,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,294,1,36,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,25,4,24,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
479,475,1,30,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
453,750,4,18,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
916,790,2,27,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,121,3,49,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
539,45,4,53,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
94,209,5,26,0,18,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
321,515,5,49,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
916,132,3,27,0,4,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
500,281,3,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
346,1217,4,34,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
923,1277,5,21,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
115,265,2,31,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
535,318,4,45,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
92,1216,4,32,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
724,1062,1,31,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
514,172,4,27,0,14,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
1,237,2,24,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
194,121,2,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
106,162,5,61,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
422,477,4,26,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
481,50,4,73,0,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
798,306,3,40,1,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
206,904,1,14,1,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
553,378,3,58,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
308,294,3,60,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
347,123,3,18,0,18,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
523,523,3,50,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
896,1134,3,28,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
389,502,4,44,1,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
239,228,2,39,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
269,614,3,31,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
548,431,5,51,0,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,404,4,39,0,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,451,4,21,0,14,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
505,332,4,27,1,13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
99,66,3,20,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
632,451,4,18,0,18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
810,313,5,55,1,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
239,463,5,39,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,625,3,19,1,18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,326,4,51,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
293,393,3,24,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
467,93,4,29,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
537,1,2,36,0,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
644,258,4,51,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
762,286,4,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
454,199,3,57,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
394,797,3,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
864,106,3,27,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
867,96,5,24,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
943,559,4,22,0,18,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
58,546,2,27,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
455,584,4,48,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
806,485,5,27,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
270,727,5,18,1,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
606,637,3,28,0,14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
745,124,5,42,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
532,601,3,20,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
889,98,4,24,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
592,137,5,18,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
931,237,3,60,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
854,288,5,29,1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
934,70,4,61,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
818,271,4,28,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
318,865,2,65,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
94,366,3,26,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
892,7,4,36,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
457,91,4,33,1,16,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
321,174,3,49,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,636,2,26,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
538,289,1,31,0,17,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
230,8,5,28,1,18,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
702,288,1,37,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
786,289,4,36,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
326,435,3,41,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
269,50,3,31,1,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
297,237,4,29,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
630,465,1,26,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
758,425,5,27,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
129,873,1,36,1,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
493,959,2,22,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
385,421,2,36,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
233,506,5,38,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
417,365,4,27,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
417,425,4,27,1,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
290,527,4,40,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
181,242,1,26,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
881,195,4,39,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
904,66,4,17,1,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
468,218,4,28,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
519,751,4,22,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
727,402,3,25,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
5,418,3,33,1,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
445,1143,4,21,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
144,182,3,53,0,14,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
10,99,5,53,0,9,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
417,258,4,27,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
574,333,3,56,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
588,724,2,18,1,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7,285,5,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
417,325,2,27,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
782,289,3,21,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
838,1,5,23,0,18,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
311,432,4,32,0,19,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
655,1554,2,50,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
916,558,3,27,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
246,1028,3,19,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
903,177,4,28,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
618,1163,2,15,1,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95,511,4,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
299,181,3,29,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
268,95,4,24,0,4,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
407,205,4,29,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
541,423,3,19,1,18,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
13,411,2,47,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
176,1008,4,28,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
601,184,3,19,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
774,451,1,30,0,18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
12,300,4,28,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
462,330,3,19,1,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
406,429,4,52,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
493,678,3,22,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,419,4,42,0,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
727,164,5,25,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
450,1033,3,35,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,118,4,40,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
301,201,4,24,0,18,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
99,290,4,20,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
502,683,3,22,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,841,3,23,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
449,285,5,23,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
387,295,3,33,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
924,2,3,29,0,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
499,902,5,42,0,14,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
241,294,3,26,1,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,510,5,47,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
524,472,3,56,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
460,9,3,44,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
500,640,4,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330,15,5,35,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
899,176,4,32,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
627,665,3,24,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
350,479,5,32,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
387,178,3,33,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
900,871,1,60,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
539,163,4,53,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
236,411,1,44,1,20,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
346,22,5,34,0,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
248,172,4,25,0,18,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
269,403,1,31,1,10,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
259,181,4,21,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
221,576,3,19,0,18,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
189,1315,3,32,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
405,726,1,22,1,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
268,747,3,24,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
882,473,3,35,0,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
389,820,3,44,1,20,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
699,1163,5,44,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
559,197,4,69,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
833,79,3,34,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
194,87,4,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
345,98,5,28,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
887,121,5,14,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
130,465,5,20,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
378,742,4,35,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
43,1053,3,29,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110,550,3,19,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
747,195,4,19,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
129,327,3,36,1,11,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
495,622,2,29,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,660,5,26,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
538,162,3,31,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
